task_id,model,policy,reward,map_name,map_family,map_size,seed,success,steps,total_return,oracle_steps,path_efficiency,collisions,invalid_actions,pickup_step,cycle_events,interaction_cycle_events,state_revisit_rate,mean_inference_ms
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_10_15x15.txt,mixed,15x15,1009,0,180,2.759999999999984,44,0.0,0,0,16,157,0,0.8722222222222222,0.38489856665869915
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,101,1,36,11.149999999999999,36,1.0,0,0,21,4,0,0.0,0.2148278055705709
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,211,0,240,1.4700000000000009,40,0.0,0,0,,232,0,0.9708333333333333,0.28057754161636694
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,307,0,240,1.560000000000001,64,0.0,0,0,,231,0,0.9666666666666667,0.18041878748438953
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,401,1,36,11.149999999999999,36,1.0,0,0,24,3,0,0.0,0.8577092499864294
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,503,1,36,11.149999999999999,36,1.0,0,0,19,4,0,0.0,0.1769220556424342
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,601,1,36,11.149999999999999,36,1.0,0,0,20,5,0,0.0,0.1846670277245721
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,701,1,38,11.249999999999996,38,1.0,0,0,12,3,0,0.0,0.17569752636566255
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,809,1,36,11.149999999999999,36,1.0,0,0,22,4,0,0.0,0.17993597228067099
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,907,0,240,1.6500000000000008,40,0.0,0,0,,227,0,0.95,0.2738873583439272
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_mixed_16_20x20.txt,mixed,20x20,1009,0,240,1.560000000000001,46,0.0,0,0,,230,0,0.9625,0.2896172625014515
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,101,1,20,10.35,20,1.0,0,0,8,3,0,0.0,0.2002309000090463
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,211,1,16,10.15,16,1.0,0,0,5,1,0,0.0,0.19264362504145538
TFP-LocalTransport-v1,001_simple_cnn,001_ppo_categorical,001_dense_transport,test_partition_02_10x10.txt,partition,10x10,307,0,120,0.6,24,0.0,0,0,,115,0,0.975,0.18672191662669016
